pb	tx_cat	pr_splice_cat	tx_subcat	pr_splice_subcat	tx_tss_diff	tx_tts_diff	tx_tss_gene_diff	tx_tts_gene_diff	pr_nterm_diff	pr_cterm_diff	pr_nterm_gene_diff	pr_cterm_gene_diff	tx_transcripts	pr_transcripts	tx_gene	pr_gene	tx_num_exons	pr_num_exons	is_nmd	num_junc_after_stop_codon	num_nt_after_stop_codon	tx_5hang	tx_3hang	pr_nhang	pr_chang
ENST00000672554.1	full-splice_match	full-splice_match	multi-exon	multi-exon	0	195	0	-195	0	0	0	0	ENST00000672554.1	ENST00000672554.1	ENSG00000173214.7	ENSG00000173214.7	5	5	FALSE	0	1874	0	-195	0	0
ENST00000492520.1	full-splice_match	incomplete-splice_match	multi-exon	internal_fragment	0	0	0	0	64683	49124	15664	7881	ENST00000492520.1	ENST00000435970.5	ENSG00000009413.16	ENSG00000009413.16	2	2	FALSE	0	229	0	0	-97	75
ENST00000685477.1	full-splice_match	antisense	multi-exon	multi-exon	0	0	0	0	NA	NA	NA	NA	ENST00000685477.1	novel	ENSG00000231889.8	novelGene_ENSG00000056972.20_AS	3	3	FALSE	0	516	0	0		
ENST00000368662.10	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000368662.10	ENST00000368662.10	ENSG00000074935.14	ENSG00000074935.14	12	12	FALSE	0	800	0	0	0	0
ENST00000605457.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000605457.5	ENST00000605457.5	ENSG00000074935.14	ENSG00000074935.14	12	8	TRUE	4	985	0	0	0	0
ENST00000603722.1	full-splice_match	incomplete-splice_match	multi-exon	5prime_fragment	0	0	0	0	0	1337	0	-1337	ENST00000603722.1	ENST00000604967.1	ENSG00000074935.14	ENSG00000074935.14	2	2	FALSE	0	352	0	0	0	162
ENST00000368656.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000368656.7	ENST00000368656.7	ENSG00000203778.8	ENSG00000203778.8	4	2	FALSE	0	2311	0	0	0	0
ENST00000520170.1	full-splice_match	incomplete-splice_match	multi-exon	5prime_fragment	0	0	0	0	-30	3858	0	-1171	ENST00000520170.1	ENST00000425835.6	ENSG00000196591.12	ENSG00000196591.12	2	2	FALSE	0	474	0	0	30	51
ENST00000368632.6	full-splice_match	novel_not_in_catalog	multi-exon	at_least_one_novel_splicesite	0	0	0	0	NA	NA	0	-1334	ENST00000368632.6	novel	ENSG00000196591.12	ENSG00000196591.12	15	3	TRUE	12	2003	0	0		
ENST00000312719.10	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000312719.10	ENST00000312719.10	ENSG00000249853.9	ENSG00000249853.9	5	2	FALSE	0	2831	0	0	0	0
ENST00000319550.9	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000319550.9	ENST00000319550.9	ENSG00000178425.14	ENSG00000178425.14	12	12	FALSE	0	5554	0	0	0	0
ENST00000452085.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	3624	0	-25	0	0	0	0	ENST00000452085.7	ENST00000452085.7	ENSG00000111817.19	ENSG00000111817.19	6	5	FALSE	0	4088	0	-3624	0	0
ENST00000368564.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000368564.7	ENST00000356348.6	ENSG00000196911.11	ENSG00000196911.11	14	14	FALSE	0	9671	0	0	0	0
ENST00000368478.2	full-splice_match	novel_not_in_catalog	multi-exon	at_least_one_novel_splicesite	0	0	0	0	NA	NA	37611	-12862	ENST00000368478.2	novel	ENSG00000111877.18	ENSG00000111877.18	2	2	FALSE	0	175	0	0		
ENST00000229595.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000229595.6	ENST00000229595.6	ENSG00000111875.8	ENSG00000111875.8	4	4	FALSE	0	1822	0	0	0	0
ENST00000316068.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000316068.7	ENST00000316068.7	ENSG00000111877.18	ENSG00000111877.18	7	6	FALSE	0	1269	0	0	0	0
ENST00000275159.10	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000275159.10	ENST00000275159.10	ENSG00000146350.14	ENSG00000146350.14	33	33	FALSE	0	537	0	0	0	0
ENST00000465214.2	full-splice_match	incomplete-splice_match	multi-exon	5prime_fragment	0	0	0	0	43	9171	43	-9171	ENST00000465214.2	ENST00000465214.2	ENSG00000025156.13	ENSG00000025156.13	5	2	TRUE	3	438	0	0	-43	-136
ENST00000339697.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000339697.5	ENST00000339697.5	ENSG00000111897.7	ENSG00000111897.7	10	10	FALSE	0	1766	0	0	0	0
ENST00000368446.1	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000368446.1	ENST00000368446.1	ENSG00000135549.15	ENSG00000135549.15	2	2	FALSE	0	295	0	0	0	0
ENST00000354275.2	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000354275.2	ENST00000392491.6	ENSG00000135549.15	ENSG00000135549.15	3	2	FALSE	0	809	0	0	0	0
ENST00000356535.4	full-splice_match	full-splice_match	multi-exon	multi-exon	0	1432	0	-1432	0	0	0	0	ENST00000356535.4	ENST00000356535.4	ENSG00000164434.12	ENSG00000164434.12	3	3	FALSE	0	156	0	-1432	0	0
ENST00000368444.8	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000368444.8	ENST00000368444.8	ENSG00000164434.12	ENSG00000164434.12	4	4	FALSE	0	389	0	0	0	0
ENST00000368440.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000368440.5	ENST00000368440.5	ENSG00000172594.13	ENSG00000172594.13	8	8	FALSE	0	404	0	0	0	0
ENST00000275162.10	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000275162.10	ENST00000275162.10	ENSG00000146352.13	ENSG00000146352.13	6	5	FALSE	0	10238	0	0	0	0
ENST00000334268.9	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000334268.9	ENST00000334268.9	ENSG00000186439.14	ENSG00000186439.14	41	41	FALSE	0	2440	0	0	0	0
ENST00000542443.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000542443.5	ENST00000542443.5	ENSG00000186439.14	ENSG00000186439.14	6	6	FALSE	0	793	0	0	0	0
ENST00000521654.7	full-splice_match	full-splice_match	multi-exon	multi-exon	114	0	6	0	705	0	-58	0	ENST00000521654.7	ENST00000521654.7	ENSG00000146373.17	ENSG00000146373.17	6	6	FALSE	0	10398	-114	0	-705	0
ENST00000392483.6	full-splice_match	incomplete-splice_match	multi-exon	5prime_fragment	0	0	0	0	0	8756	0	54	ENST00000392483.6	ENST00000528193.5	ENSG00000111907.21	ENSG00000111907.21	4	4	FALSE	0	164	0	0	0	31
ENST00000398153.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	54	0	-54	0	0	0	0	ENST00000398153.7	ENST00000398153.7	ENSG00000111906.18	ENSG00000111906.18	6	6	FALSE	0	780	0	-54	0	0
ENST00000318787.13	full-splice_match	full-splice_match	multi-exon	multi-exon	0	179	0	-179	0	0	0	0	ENST00000318787.13	ENST00000609477.5	ENSG00000111906.18	ENSG00000111906.18	5	3	TRUE	2	958	0	-179	0	0
ENST00000368364.4	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000368364.4	ENST00000368364.4	ENSG00000135547.9	ENSG00000135547.9	5	5	FALSE	0	1615	0	0	0	0
ENST00000229634.13	full-splice_match	novel_in_catalog	multi-exon	combination_of_known_splicesites	0	158	0	-158	NA	NA	0	-79	ENST00000229634.13	novel	ENSG00000111912.20	ENSG00000111912.20	15	2	TRUE	12	2789	0	-158		
ENST00000392477.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000392477.7	ENST00000368357.7	ENSG00000111912.20	ENSG00000111912.20	16	15	FALSE	0	3438	0	0	0	0
ENST00000229633.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000229633.7	ENST00000229633.7	ENSG00000111911.7	ENSG00000111911.7	5	5	FALSE	0	2779	0	0	0	0
ENST00000334379.11	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000334379.11	ENST00000334379.11	ENSG00000066651.20	ENSG00000066651.20	13	13	FALSE	0	454	0	0	0	0
ENST00000368328.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	268	0	-1	0	0	0	0	ENST00000368328.5	ENST00000368328.5	ENSG00000203760.9	ENSG00000203760.9	3	3	FALSE	0	277	0	-268	0	0
ENST00000356799.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000356799.6	ENST00000356799.6	ENSG00000118518.17	ENSG00000118518.17	4	2	TRUE	1	2147	0	0	0	0
ENST00000368314.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000368314.6	ENST00000368314.6	ENSG00000118518.17	ENSG00000118518.17	3	2	FALSE	0	1042	0	0	0	0
ENST00000430841.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000430841.6	ENST00000454859.8	ENSG00000093144.19	ENSG00000093144.19	7	5	FALSE	0	106	0	0	0	0
ENST00000454591.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	496	0	17	0	0	0	0	ENST00000454591.6	ENST00000454591.6	ENSG00000093144.19	ENSG00000093144.19	5	4	FALSE	0	341	0	-496	0	0
ENST00000368291.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	144	0	2	0	0	0	0	ENST00000368291.6	ENST00000368291.6	ENSG00000093144.19	ENSG00000093144.19	5	3	TRUE	1	775	0	-144	0	0
ENST00000528402.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	513	0	0	0	0	0	0	ENST00000528402.5	ENST00000528402.5	ENSG00000093144.19	ENSG00000093144.19	4	2	TRUE	1	726	0	-513	0	0
ENST00000368292.10	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000368292.10	ENST00000368292.10	ENSG00000093144.19	ENSG00000093144.19	7	4	TRUE	2	437	0	0	0	0
ENST00000368287.1	full-splice_match	incomplete-splice_match	multi-exon	5prime_fragment	0	0	0	0	0	10531	0	2864	ENST00000368287.1	ENST00000531582.1	ENSG00000093144.19	ENSG00000093144.19	3	2	FALSE	0	134	0	0	0	12
ENST00000368207.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000368207.7	ENST00000368207.7	ENSG00000152894.15	ENSG00000152894.15	34	34	FALSE	0	342	0	0	0	0
ENST00000368213.9	full-splice_match	full-splice_match	multi-exon	multi-exon	0	855	0	5	0	0	0	0	ENST00000368213.9	ENST00000368213.9	ENSG00000152894.15	ENSG00000152894.15	31	31	FALSE	0	623	0	-855	0	0
ENST00000532331.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	855	0	5	0	0	0	0	ENST00000532331.5	ENST00000532331.5	ENSG00000152894.15	ENSG00000152894.15	33	33	FALSE	0	516	0	-855	0	0
ENST00000525459.1	full-splice_match	full-splice_match	multi-exon	multi-exon	0	324	0	38	0	0	0	0	ENST00000525459.1	ENST00000525459.1	ENSG00000152894.15	ENSG00000152894.15	3	3	FALSE	0	654	0	-324	0	0
ENST00000368143.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000368143.6	ENST00000368143.6	ENSG00000203756.8	ENSG00000203756.8	5	5	FALSE	0	205	0	0	0	0
ENST00000528282.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000528282.5	ENST00000528282.5	ENSG00000079819.19	ENSG00000079819.19	17	15	TRUE	1	1422	0	0	0	0
ENST00000683794.1	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	-270	0	-270	0	ENST00000683794.1	ENST00000683794.1	ENSG00000118507.18	ENSG00000118507.18	8	8	FALSE	0	958	0	0	270	0
ENST00000354577.8	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000354577.8	ENST00000354577.8	ENSG00000112282.18	ENSG00000112282.18	31	30	TRUE	1	486	0	0	0	0
ENST00000237264.9	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000237264.9	ENST00000674115.1	ENSG00000028839.10	ENSG00000288529.1	7	2	TRUE	5	4073	0	0	0	0
ENST00000367857.9	full-splice_match	full-splice_match	multi-exon	multi-exon	206	0	183	0	0	0	0	0	ENST00000367857.9	ENST00000367857.9	ENSG00000118515.12	ENSG00000118515.12	11	11	FALSE	0	945	-206	0	0	0
ENST00000367822.9	full-splice_match	full-splice_match	multi-exon	multi-exon	58	0	-4	0	0	0	0	0	ENST00000367822.9	ENST00000367822.9	ENSG00000112339.15	ENSG00000112339.15	5	5	FALSE	0	839	-58	0	0	0
ENST00000367800.8	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000367800.8	ENST00000681365.1	ENSG00000135541.22	ENSG00000135541.22	27	25	TRUE	1	2333	0	0	0	0
ENST00000530767.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000530767.5	ENST00000530767.5	ENSG00000029363.17	ENSG00000029363.17	13	11	FALSE	0	1945	0	0	0	0
ENST00000354570.8	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000354570.8	ENST00000354570.8	ENSG00000135525.19	ENSG00000135525.19	18	18	FALSE	0	1511	0	0	0	0
ENST00000544465.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	79	0	-21	0	0	0	0	ENST00000544465.5	ENST00000544465.5	ENSG00000135525.19	ENSG00000135525.19	18	18	FALSE	0	463	0	-79	0	0
ENST00000541547.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000541547.5	ENST00000541547.5	ENSG00000016402.14	ENSG00000016402.14	7	6	FALSE	0	1870	0	0	0	0
ENST00000367739.9	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000367739.9	ENST00000367739.9	ENSG00000027697.15	ENSG00000027697.15	7	7	FALSE	0	607	0	0	0	0
ENST00000237289.8	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000237289.8	ENST00000612899.5	ENSG00000118503.16	ENSG00000118503.16	9	8	FALSE	0	2062	0	0	0	0
ENST00000617445.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000617445.5	ENST00000617445.5	ENSG00000024862.18	ENSG00000024862.18	6	5	FALSE	0	695	0	0	0	0
ENST00000367660.4	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000367660.4	ENST00000367660.4	ENSG00000146386.8	ENSG00000146386.8	3	2	FALSE	0	539	0	0	0	0
ENST00000357847.9	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000357847.9	ENST00000357847.9	ENSG00000146416.19	ENSG00000146416.19	6	6	FALSE	0	1422	0	0	0	0
ENST00000494282.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000494282.6	ENST00000494282.6	ENSG00000146416.19	ENSG00000146416.19	4	4	FALSE	0	2982	0	0	0	0
ENST00000002165.11	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000002165.11	ENST00000002165.11	ENSG00000001036.14	ENSG00000001036.14	7	7	FALSE	0	984	0	0	0	0
ENST00000367582.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	128	0	-128	0	0	0	0	ENST00000367582.7	ENST00000367582.7	ENSG00000112419.15	ENSG00000112419.15	12	12	FALSE	0	2544	0	-128	0	0
ENST00000367576.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000367576.6	ENST00000367576.6	ENSG00000135521.9	ENSG00000135521.9	11	11	FALSE	0	428	0	0	0	0
ENST00000367526.8	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000367526.8	ENST00000367526.8	ENSG00000152818.19	ENSG00000152818.19	25	25	FALSE	0	256	0	0	0	0
ENST00000638262.1	full-splice_match	full-splice_match	multi-exon	multi-exon	185	0	-32	0	0	0	0	0	ENST00000638262.1	ENST00000640980.1	ENSG00000112425.16	ENSG00000112425.16	3	2	FALSE	0	2236	-185	0	0	0
ENST00000253329.3	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000253329.3	ENST00000253329.3	ENSG00000131013.4	ENSG00000131013.4	13	13	FALSE	0	999	0	0	0	0
ENST00000464889.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000464889.7	ENST00000367378.6	ENSG00000120265.19	ENSG00000120265.19	8	7	TRUE	1	1005	0	0	0	0
ENST00000253332.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000253332.5	ENST00000402676.7	ENSG00000131016.17	ENSG00000131016.17	4	3	TRUE	1	1251	0	0	0	0
ENST00000354675.10	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000354675.10	ENST00000354675.10	ENSG00000131016.17	ENSG00000131016.17	3	2	TRUE	1	1235	0	0	0	0
ENST00000367294.4	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000367294.4	ENST00000367294.4	ENSG00000146476.11	ENSG00000146476.11	5	5	FALSE	0	1074	0	0	0	0
ENST00000338799.9	full-splice_match	full-splice_match	multi-exon	multi-exon	1218	0	1218	0	0	0	0	0	ENST00000338799.9	ENST00000440973.5	ENSG00000091831.25	ENSG00000091831.25	9	8	FALSE	0	332	-1218	0	0	0
ENST00000539504.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000539504.5	ENST00000539504.5	ENSG00000131018.25	ENSG00000131018.25	17	17	FALSE	0	912	0	0	0	0
ENST00000495090.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000495090.6	ENST00000495090.6	ENSG00000131018.25	ENSG00000131018.25	12	12	FALSE	0	71	0	0	0	0
ENST00000229758.8	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000229758.8	ENST00000229758.8	ENSG00000112029.10	ENSG00000112029.10	5	5	FALSE	0	713	0	0	0	0
ENST00000636748.1	full-splice_match	full-splice_match	multi-exon	multi-exon	0	106	0	-106	30	0	-3	0	ENST00000636748.1	ENST00000636748.1	ENSG00000049618.24	ENSG00000049618.24	4	4	FALSE	0	8219	0	-106	-30	0
ENST00000392185.8	full-splice_match	full-splice_match	multi-exon	multi-exon	0	540	0	23	0	0	0	0	ENST00000392185.8	ENST00000679814.1	ENSG00000130340.17	ENSG00000130340.17	18	18	FALSE	0	1891	0	-540	0	0
ENST00000642244.1	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000642244.1	ENST00000642244.1	ENSG00000122335.17	ENSG00000122335.17	16	15	FALSE	0	857	0	0	0	0
ENST00000642903.1	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000642903.1	ENST00000642903.1	ENSG00000122335.17	ENSG00000122335.17	15	14	FALSE	0	261	0	0	0	0
ENST00000691867.1	full-splice_match	full-splice_match	multi-exon	multi-exon	0	1553	0	0	0	0	0	0	ENST00000691867.1	ENST00000691867.1	ENSG00000272047.4	ENSG00000272047.4	3	2	FALSE	0	952	0	-1553	0	0
ENST00000620026.1	full-splice_match	intergenic	multi-exon	multi-exon	0	300	0	-1	NA	NA	NA	NA	ENST00000620026.1	novel	ENSG00000130338.13	novelGene_13	2	2	FALSE	0	308	0	-300		
ENST00000684151.1	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000684151.1	ENST00000684151.1	ENSG00000146433.10	ENSG00000146433.10	17	17	FALSE	0	3678	0	0	0	0
ENST00000367085.3	full-splice_match	incomplete-splice_match	multi-exon	5prime_fragment	0	0	0	0	0	858	0	-858	ENST00000367085.3	ENST00000367089.8	ENSG00000146425.11	ENSG00000146425.11	3	3	FALSE	0	498	0	0	0	83
ENST00000452684.2	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000452684.2	ENST00000452684.2	ENSG00000112096.19	ENSG00000112096.19	2	2	FALSE	0	1625	0	0	0	0
ENST00000337387.4	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000337387.4	ENST00000650096.1	ENSG00000146457.16	ENSG00000146457.16	6	5	FALSE	0	1169	0	0	0	0
ENST00000367048.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	54	0	12	0	0	0	0	ENST00000367048.5	ENST00000367048.5	ENSG00000120437.9	ENSG00000120437.9	9	9	FALSE	0	275	0	-54	0	0
ENST00000321394.12	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000321394.12	ENST00000321394.12	ENSG00000120438.12	ENSG00000120438.12	12	12	FALSE	0	684	0	0	0	0
ENST00000392168.6	full-splice_match	novel_in_catalog	multi-exon	combination_of_known_splicesites	0	0	0	0	NA	NA	0	0	ENST00000392168.6	novel	ENSG00000120438.12	ENSG00000120438.12	11	2	TRUE	9	1800	0	0		
ENST00000367034.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000367034.5	ENST00000367034.5	ENSG00000112110.10	ENSG00000112110.10	4	4	FALSE	0	430	0	0	0	0
ENST00000476826.5	full-splice_match	incomplete-splice_match	multi-exon	3prime_fragment	0	0	0	0	6889	0	6889	0	ENST00000476826.5	ENST00000367034.5	ENSG00000112110.10	ENSG00000112110.10	4	2	FALSE	0	647	0	0	-190	0
ENST00000693476.1	full-splice_match	intergenic	multi-exon	multi-exon	0	156	0	-156	NA	NA	NA	NA	ENST00000693476.1	novel	ENSG00000112541.19	novelGene_14	2	2	FALSE	0	2436	0	-156		
ENST00000581850.1	full-splice_match	intergenic	multi-exon	multi-exon	0	0	0	0	NA	NA	NA	NA	ENST00000581850.1	novel	ENSG00000112541.19	novelGene_15	3	2	TRUE	1	785	0	0		
ENST00000478705.5	full-splice_match	novel_not_in_catalog	multi-exon	at_least_one_novel_splicesite	0	0	0	0	NA	NA	0	-9991	ENST00000478705.5	novel	ENSG00000198818.10	ENSG00000198818.10	9	3	TRUE	6	536	0	0		
ENST00000366868.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000366868.5	ENST00000341756.10	ENSG00000060762.19	ENSG00000060762.19	4	3	FALSE	0	374	0	0	0	0
ENST00000683770.1	full-splice_match	full-splice_match	multi-exon	multi-exon	0	591	0	29	0	0	0	0	ENST00000683770.1	ENST00000683770.1	ENSG00000026297.17	ENSG00000026297.17	5	5	FALSE	0	1423	0	-591	0	0
ENST00000349556.4	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000349556.4	ENST00000349556.4	ENSG00000213066.13	ENSG00000213066.13	12	12	FALSE	0	347	0	0	0	0
ENST00000366847.9	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000366847.9	ENST00000366847.9	ENSG00000213066.13	ENSG00000213066.13	13	13	FALSE	0	12759	0	0	0	0
ENST00000356284.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000356284.7	ENST00000356284.7	ENSG00000112562.20	ENSG00000112562.20	13	13	FALSE	0	1744	0	0	0	0
ENST00000392095.8	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000392095.8	ENST00000392095.8	ENSG00000130023.16	ENSG00000130023.16	17	15	FALSE	0	252	0	0	0	0
ENST00000630384.2	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000630384.2	ENST00000630384.2	ENSG00000112584.14	ENSG00000112584.14	11	10	TRUE	1	955	0	0	0	0
ENST00000625626.1	full-splice_match	full-splice_match	multi-exon	multi-exon	0	294	0	0	0	0	0	0	ENST00000625626.1	ENST00000625626.1	ENSG00000112584.14	ENSG00000112584.14	9	7	TRUE	1	774	0	-294	0	0
ENST00000262193.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000262193.7	ENST00000262193.7	ENSG00000008018.9	ENSG00000008018.9	6	6	FALSE	0	168	0	0	0	0
ENST00000230354.10	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000230354.10	ENST00000392092.7	ENSG00000112592.15	ENSG00000112592.15	8	7	FALSE	0	844	0	0	0	0
ENST00000541970.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000541970.6	ENST00000541970.6	ENSG00000071994.11	ENSG00000071994.11	6	6	FALSE	0	2323	0	0	0	0
ENST00000167218.9	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000167218.9	ENST00000167218.9	ENSG00000071994.11	ENSG00000071994.11	5	4	TRUE	1	455	0	0	0	0
ENST00000614056.4	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000614056.4	ENST00000614056.4	ENSG00000071994.11	ENSG00000071994.11	4	4	FALSE	0	624	0	0	0	0
ENST00000545869.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000545869.5	ENST00000545869.5	ENSG00000071994.11	ENSG00000071994.11	6	2	TRUE	4	603	0	0	0	0
