ID	mRNA	ORF_strand	ORF_frame	ORF_start	ORF_end	ORF	Fickett	Hexamer	Coding_prob
TCONS_00001004_ORF_1_ORF_14	5423	+	1	3052	3120	69	1.2353	-0.518982635550575	0.00193652796863187
TCONS_00001004_ORF_1_ORF_15	5423	+	2	3629	3697	69	0.838	-0.232264603046848	0.00280205407610616
TCONS_00001004_ORF_1_ORF_16	5423	+	3	3822	3887	66	0.417	-0.482894210621025	0.000139081970495904
TCONS_00001004_ORF_1_ORF_17	5423	+	1	5305	5364	60	0.4498	-0.42352009972687	0.000208769867325896
TCONS_00001004_ORF_1_ORF_18	5423	+	3	5046	5105	60	0.6868	-0.230163930776342	0.00152573599775099
TCONS_00001004_ORF_1_ORF_19	5423	+	1	1018	1074	57	1.2511	-0.166382304431591	0.0149934830148179
TCONS_00001004_ORF_1_ORF_20	5423	+	2	2738	2794	57	0.9667	-0.307088550283009	0.00242558996182549
TCONS_00001004_ORF_1_ORF_21	5423	+	1	895	948	54	0.9127	-0.27098068277516	0.00242414316692808
TCONS_00001004_ORF_1_ORF_22	5423	+	1	2482	2532	51	0.841	-0.153187464472599	0.00373682990224949
TCONS_00001015_ORF_1_ORF_1	7417	+	3	96	3410	3315	0.8955	0.0223943035153118	1
TCONS_00001015_ORF_1_ORF_2	7417	+	1	4384	4596	213	0.5076	-0.400790214906133	0.00145036381325276
TCONS_00001015_ORF_1_ORF_3	7417	+	1	844	1032	189	1.238	-0.146889219610582	0.0604012538258178
TCONS_00001015_ORF_1_ORF_4	7417	+	1	5968	6141	174	1.0073	-0.0981993132825578	0.0319207242609031
TCONS_00001015_ORF_1_ORF_5	7417	+	1	334	504	171	1.2567	0.0740787887749058	0.176467423703517
TCONS_00001015_ORF_1_ORF_6	7417	+	1	2233	2388	156	0.58	-0.40964998741963	0.000932802916397852
TCONS_00001015_ORF_1_ORF_7	7417	+	2	3467	3622	156	0.7116	-0.184411181529311	0.005732100522573
TCONS_00001015_ORF_1_ORF_8	7417	+	1	3187	3339	153	1.1776	-0.0844212609410107	0.0485062417357364
TCONS_00001015_ORF_1_ORF_9	7417	+	3	5040	5192	153	0.6391	-0.27451580490669	0.00250692676934498
TCONS_00001015_ORF_1_ORF_10	7417	+	3	6264	6395	132	0.5709	-0.368602075940116	0.000886652711892389
TCONS_00001015_ORF_1_ORF_11	7417	+	2	20	136	117	0.7432	-0.00935412359339334	0.0118791017912298
TCONS_00001015_ORF_1_ORF_12	7417	+	1	1915	2022	108	0.879	-0.463917114065446	0.00109927698995652
TCONS_00001015_ORF_1_ORF_13	7417	+	2	3071	3178	108	1.1308	-0.272348428425656	0.00831360349446954
TCONS_00001015_ORF_1_ORF_14	7417	+	3	4545	4643	99	0.8139	-0.279590362213361	0.00242726924218116
TCONS_00001015_ORF_1_ORF_15	7417	+	1	1444	1539	96	0.9826	0.0647877304234075	0.032900839683018
TCONS_00001015_ORF_1_ORF_16	7417	+	3	4215	4307	93	0.8454	-0.438698799414087	0.000964810905255242
TCONS_00001015_ORF_1_ORF_17	7417	+	2	6980	7069	90	0.6517	-0.414484956686285	0.000554462334556343
TCONS_00001015_ORF_1_ORF_18	7417	+	3	3480	3566	87	1.0995	-0.0170711466103235	0.0272450241136997
TCONS_00001015_ORF_1_ORF_19	7417	+	2	5678	5758	81	0.5711	-0.347678475157659	0.0005695529395123
TCONS_00001015_ORF_1_ORF_20	7417	+	3	4347	4427	81	0.7725	-0.358753680479544	0.00106572192233666
TCONS_00001015_ORF_1_ORF_21	7417	+	3	7038	7118	81	0.5536	-0.475195920361614	0.000247407680252805
TCONS_00001015_ORF_1_ORF_22	7417	+	2	4850	4927	78	0.7176	-0.789304094896107	6.2608410397318e-05
TCONS_00001015_ORF_1_ORF_23	7417	+	1	517	591	75	1.0396	-0.138220121041488	0.00946011146610248
TCONS_00001015_ORF_1_ORF_24	7417	+	1	6922	6996	75	0.6004	-0.396153583760685	0.00043908679742455
TCONS_00001015_ORF_1_ORF_25	7417	+	1	3010	3078	69	1.2353	-0.518982635550575	0.00173631261596367
TCONS_00001015_ORF_1_ORF_26	7417	+	2	3785	3853	69	0.7481	-0.535554068568532	0.000293225656340148
TCONS_00001015_ORF_1_ORF_27	7417	+	3	6420	6488	69	0.838	-0.232264603046848	0.00251257827169751
TCONS_00001015_ORF_1_ORF_28	7417	+	1	5350	5415	66	0.6053	-0.422986429082531	0.000343149004423721
TCONS_00001015_ORF_1_ORF_29	7417	+	1	6613	6678	66	0.417	-0.482894210621025	0.000124679234061023
TCONS_00001015_ORF_1_ORF_30	7417	+	1	4924	4986	63	0.5484	-0.416799943467607	0.000283173184536904
TCONS_00001015_ORF_1_ORF_31	7417	+	1	5623	5685	63	0.5767	-0.655443563774934	7.33812213119326e-05
TCONS_00001015_ORF_1_ORF_32	7417	+	1	3676	3735	60	0.8257	-0.949624097951447	2.80875517732315e-05
TCONS_00001015_ORF_1_ORF_33	7417	+	2	2696	2752	57	0.9667	-0.307088550283009	0.00217492124907772
TCONS_00001015_ORF_1_ORF_34	7417	+	3	5949	6005	57	1.103	0.00266992856771964	0.0223344698084728
TCONS_00001015_ORF_1_ORF_35	7417	+	1	754	807	54	0.9127	-0.27098068277516	0.00217362364510031
TCONS_00001015_ORF_1_ORF_36	7417	+	1	5548	5601	54	0.9653	-0.698442044986044	0.000195097500371231
TCONS_00001015_ORF_1_ORF_37	7417	+	1	2440	2490	51	0.841	-0.153187464472599	0.00335110840245403
TCONS_00001015_ORF_1_ORF_38	7417	+	1	4222	4272	51	0.7745	-0.525962200739898	0.000278324604850473
TCONS_00001015_ORF_1_ORF_39	7417	+	3	4026	4076	51	0.8635	-0.342895065003517	0.00114781790568749
TCONS_00000988_ORF_1_ORF_1	7474	+	3	72	3413	3342	0.9592	0.0264869977360892	1
TCONS_00000988_ORF_1_ORF_2	7474	+	1	310	480	171	1.2567	0.0740787887749058	0.17601368139333
TCONS_00000988_ORF_1_ORF_3	7474	+	3	5922	6086	165	0.9129	-0.269878170307762	0.00751670934842362
TCONS_00000988_ORF_1_ORF_4	7474	+	1	2110	2265	156	0.58	-0.40964998741963	0.000929894807997361
TCONS_00000988_ORF_1_ORF_5	7474	+	1	3064	3216	153	1.1776	-0.0844212609410107	0.048362198110258
TCONS_00000988_ORF_1_ORF_6	7474	+	1	3826	3972	147	0.7228	-0.252316470695372	0.00356435979808038
TCONS_00000988_ORF_1_ORF_7	7474	+	3	3609	3749	141	0.7842	-0.440961697535526	0.00131392445679224
TCONS_00000988_ORF_1_ORF_8	7474	+	1	3370	3486	117	0.5799	-0.392383716718087	0.000667434406002166
TCONS_00000988_ORF_1_ORF_9	7474	+	3	6225	6338	114	1.0624	-0.389113533232112	0.00346399908698118
TCONS_00000988_ORF_1_ORF_10	7474	+	1	4210	4320	111	0.5422	-0.380738376983978	0.000588220766357143
TCONS_00000988_ORF_1_ORF_11	7474	+	3	3762	3872	111	0.7854	-0.515066820215333	0.000602024473727971
TCONS_00000988_ORF_1_ORF_12	7474	+	1	1792	1899	108	0.879	-0.463917114065446	0.00109585045089965
TCONS_00000988_ORF_1_ORF_13	7474	+	1	3496	3603	108	0.4409	-0.333714469284105	0.000533654833560274
TCONS_00000988_ORF_1_ORF_14	7474	+	2	2948	3055	108	1.1308	-0.272348428425656	0.00828787587153454
TCONS_00000988_ORF_1_ORF_15	7474	+	2	6338	6445	108	0.7835	-0.50151452508422	0.000627910847671907
TCONS_00000988_ORF_1_ORF_16	7474	+	1	1321	1416	96	0.9826	0.0647877304234075	0.0328015401262345
TCONS_00000988_ORF_1_ORF_17	7474	+	1	4351	4446	96	0.9119	-0.681367771007708	0.000287063332649975
TCONS_00000988_ORF_1_ORF_18	7474	+	2	6557	6652	96	0.8772	-0.325688286360884	0.00220070118810021
TCONS_00000988_ORF_1_ORF_19	7474	+	3	3471	3554	84	0.8724	-0.433527339250649	0.00098491142458164
TCONS_00000988_ORF_1_ORF_20	7474	+	3	6750	6830	81	0.3916	-0.473267933751485	0.000142775698697661
TCONS_00000988_ORF_1_ORF_21	7474	+	1	493	567	75	1.0396	-0.138220121041488	0.0094308695534764
TCONS_00000988_ORF_1_ORF_22	7474	+	1	6904	6975	72	0.8601	-0.553822460641576	0.000398019520845827
TCONS_00000988_ORF_1_ORF_23	7474	+	3	7320	7391	72	0.9557	-0.515804449631446	0.000696769970690991
TCONS_00000988_ORF_1_ORF_24	7474	+	1	2887	2955	69	1.2353	-0.518982635550575	0.0017309038239799
TCONS_00000988_ORF_1_ORF_25	7474	+	1	4666	4734	69	0.5352	-0.850511390121385	2.07581567638307e-05
TCONS_00000988_ORF_1_ORF_26	7474	+	2	3458	3517	60	1.0175	-0.413195245155795	0.00140415287095845
TCONS_00000988_ORF_1_ORF_27	7474	+	3	5346	5405	60	0.8582	-0.187946053471518	0.00317529046942539
TCONS_00000988_ORF_1_ORF_28	7474	+	3	7233	7292	60	1.0614	-0.700002378229594	0.000286922906159161
TCONS_00000988_ORF_1_ORF_29	7474	+	1	853	909	57	1.2511	-0.166382304431591	0.0134200889472761
TCONS_00000988_ORF_1_ORF_30	7474	+	1	6730	6786	57	0.8115	-0.565670222871944	0.000264909707943168
TCONS_00000988_ORF_1_ORF_31	7474	+	2	2573	2629	57	0.9667	-0.307088550283009	0.00216814911370892
TCONS_00000988_ORF_1_ORF_32	7474	+	1	730	783	54	0.9127	-0.27098068277516	0.00216685554135654
TCONS_00000988_ORF_1_ORF_33	7474	+	1	4003	4056	54	0.7163	-0.770888037931615	5.31197368771151e-05
TCONS_00000988_ORF_1_ORF_34	7474	+	1	2317	2367	51	0.841	-0.153187464472599	0.00334068618961133
TCONS_00001005_ORF_1_ORF_1	3224	+	3	72	3224	3153	0.8645	0.0128085678776243	1
TCONS_00001005_ORF_1_ORF_2	3224	+	1	820	1008	189	1.238	-0.146889219610582	0.0748454484156511
TCONS_00001005_ORF_1_ORF_3	3224	+	1	310	480	171	1.2567	0.0740787887749058	0.212393273412602
TCONS_00001005_ORF_1_ORF_4	3224	+	1	2209	2364	156	0.58	-0.40964998741963	0.00117363424403713
TCONS_00001005_ORF_1_ORF_5	3224	+	1	1891	1998	108	0.879	-0.463917114065446	0.00138302914367318
TCONS_00001005_ORF_1_ORF_6	3224	+	2	3047	3154	108	1.1308	-0.272348428425656	0.0104400990671303
TCONS_00001005_ORF_1_ORF_7	3224	+	1	1420	1515	96	0.9826	0.0647877304234075	0.0410560151190711
TCONS_00001005_ORF_1_ORF_8	3224	+	1	493	567	75	1.0396	-0.138220121041488	0.0118763545966879
TCONS_00001005_ORF_1_ORF_9	3224	+	1	2986	3054	69	1.2353	-0.518982635550575	0.0021841407871447
TCONS_00001005_ORF_1_ORF_10	3224	+	1	3163	3222	60	1.0928	-0.164948098935267	0.0102733159679137
TCONS_00001005_ORF_1_ORF_11	3224	+	2	2672	2728	57	0.9667	-0.307088550283009	0.00273556495958947
TCONS_00001005_ORF_1_ORF_12	3224	+	1	730	783	54	0.9127	-0.27098068277516	0.00273393378019882
TCONS_00001005_ORF_1_ORF_13	3224	+	1	2416	2466	51	0.841	-0.153187464472599	0.00421366524686087
TCONS_00000990_ORF_1_ORF_1	6447	+	1	4	2406	2403	0.8502	-0.0297823547578505	0.999999999517669
TCONS_00000990_ORF_1_ORF_2	6447	+	1	4915	5079	165	0.9129	-0.269878170307762	0.00794867182910644
TCONS_00000990_ORF_1_ORF_3	6447	+	2	1103	1258	156	0.58	-0.40964998741963	0.000983708218841068
TCONS_00000990_ORF_1_ORF_4	6447	+	2	2057	2209	153	1.1776	-0.0844212609410107	0.0510207605791935
TCONS_00000990_ORF_1_ORF_5	6447	+	2	2819	2965	147	0.7228	-0.252316470695372	0.003770055517671
TCONS_00000990_ORF_1_ORF_6	6447	+	1	2602	2742	141	0.7842	-0.440961697535526	0.00138993090938412
TCONS_00000990_ORF_1_ORF_7	6447	+	2	2363	2479	117	0.5799	-0.392383716718087	0.000706069855223924
TCONS_00000990_ORF_1_ORF_8	6447	+	1	5218	5331	114	1.0624	-0.389113533232112	0.00366392438436886
TCONS_00000990_ORF_1_ORF_9	6447	+	1	2755	2865	111	0.7854	-0.515066820215333	0.000636875983219908
TCONS_00000990_ORF_1_ORF_10	6447	+	2	3203	3313	111	0.5422	-0.380738376983978	0.000622273669620154
TCONS_00000990_ORF_1_ORF_11	6447	+	2	785	892	108	0.879	-0.463917114065446	0.00115925664210705
TCONS_00000990_ORF_1_ORF_12	6447	+	2	2489	2596	108	0.4409	-0.333714469284105	0.000564550624881266
TCONS_00000990_ORF_1_ORF_13	6447	+	3	1941	2048	108	1.1308	-0.272348428425656	0.00876376363093231
TCONS_00000990_ORF_1_ORF_14	6447	+	3	5331	5438	108	0.7835	-0.50151452508422	0.000664259936754144
TCONS_00000990_ORF_1_ORF_15	6447	+	2	314	409	96	0.9826	0.0647877304234075	0.03463583661387
TCONS_00000990_ORF_1_ORF_16	6447	+	2	3344	3439	96	0.9119	-0.681367771007708	0.000303687118628523
TCONS_00000990_ORF_1_ORF_17	6447	+	3	5550	5645	96	0.8772	-0.325688286360884	0.00232788535154568
TCONS_00000990_ORF_1_ORF_18	6447	+	1	2464	2547	84	0.8724	-0.433527339250649	0.00104190535025006
TCONS_00000990_ORF_1_ORF_19	6447	+	1	5743	5823	81	0.3916	-0.473267933751485	0.000151045076182917
TCONS_00000990_ORF_1_ORF_20	6447	+	1	6313	6384	72	0.9557	-0.515804449631446	0.000737102300872727
TCONS_00000990_ORF_1_ORF_21	6447	+	2	5897	5968	72	0.8601	-0.553822460641576	0.000421066053415418
TCONS_00000990_ORF_1_ORF_22	6447	+	2	1880	1948	69	1.2353	-0.518982635550575	0.0018309870157615
TCONS_00000990_ORF_1_ORF_23	6447	+	2	3659	3727	69	0.5352	-0.850511390121385	2.19605966562672e-05
TCONS_00000990_ORF_1_ORF_24	6447	+	1	4339	4398	60	0.8582	-0.187946053471518	0.00335860905835962
TCONS_00000990_ORF_1_ORF_25	6447	+	1	6226	6285	60	1.0614	-0.700002378229594	0.000303538562533982
TCONS_00000990_ORF_1_ORF_26	6447	+	3	2451	2510	60	1.0175	-0.413195245155795	0.00148537099432689
TCONS_00000990_ORF_1_ORF_27	6447	+	2	5723	5779	57	0.8115	-0.565670222871944	0.000280250941138914
TCONS_00000990_ORF_1_ORF_28	6447	+	3	1566	1622	57	0.9667	-0.307088550283009	0.00229345633344554
TCONS_00000990_ORF_1_ORF_29	6447	+	2	2996	3049	54	0.7163	-0.770888037931615	5.61966528386744e-05
TCONS_00000990_ORF_1_ORF_30	6447	+	2	1310	1360	51	0.841	-0.153187464472599	0.00353351969768487
TCONS_00001001_ORF_1_ORF_1	7710	+	1	295	3663	3369	0.9592	0.0289450040962524	1
TCONS_00001001_ORF_1_ORF_2	7710	+	2	560	730	171	1.2567	0.0740787887749058	0.174144791072684
TCONS_00001001_ORF_1_ORF_3	7710	+	1	6172	6336	165	0.9129	-0.269878170307762	0.0074207855407033
TCONS_00001001_ORF_1_ORF_4	7710	+	2	2360	2515	156	0.58	-0.40964998741963	0.000917950294791492
TCONS_00001001_ORF_1_ORF_5	7710	+	2	3314	3466	153	1.1776	-0.0844212609410107	0.0477701168519616
TCONS_00001001_ORF_1_ORF_6	7710	+	2	4076	4222	147	0.7228	-0.252316470695372	0.00351869472384311
TCONS_00001001_ORF_1_ORF_7	7710	+	1	3859	3999	141	0.7842	-0.440961697535526	0.00129705348094906
TCONS_00001001_ORF_1_ORF_8	7710	+	2	3620	3736	117	0.5799	-0.392383716718087	0.000658858977439569
TCONS_00001001_ORF_1_ORF_9	7710	+	1	6475	6588	114	1.0624	-0.389113533232112	0.00341961537924293
TCONS_00001001_ORF_1_ORF_10	7710	+	1	4012	4122	111	0.7854	-0.515066820215333	0.000594288954864862
TCONS_00001001_ORF_1_ORF_11	7710	+	2	4460	4570	111	0.5422	-0.380738376983978	0.000580662510717685
TCONS_00001001_ORF_1_ORF_12	7710	+	2	2042	2149	108	0.879	-0.463917114065446	0.00108177654306373
TCONS_00001001_ORF_1_ORF_13	7710	+	2	3746	3853	108	0.4409	-0.333714469284105	0.000526797345220276
TCONS_00001001_ORF_1_ORF_14	7710	+	3	3198	3305	108	1.1308	-0.272348428425656	0.00818219202405855
TCONS_00001001_ORF_1_ORF_15	7710	+	3	6588	6695	108	0.7835	-0.50151452508422	0.000619842916510379
TCONS_00001001_ORF_1_ORF_16	7710	+	2	1571	1666	96	0.9826	0.0647877304234075	0.0323934778023135
TCONS_00001001_ORF_1_ORF_17	7710	+	2	4601	4696	96	0.9119	-0.681367771007708	0.000283373657652388
TCONS_00001001_ORF_1_ORF_18	7710	+	3	6807	6902	96	0.8772	-0.325688286360884	0.00217246864262546
TCONS_00001001_ORF_1_ORF_19	7710	+	1	3721	3804	84	0.8724	-0.433527339250649	0.000972260909809835
TCONS_00001001_ORF_1_ORF_20	7710	+	1	7000	7080	81	0.3916	-0.473267933751485	0.000140940316325915
TCONS_00001001_ORF_1_ORF_21	7710	+	2	743	817	75	1.0396	-0.138220121041488	0.00931074752283445
TCONS_00001001_ORF_1_ORF_22	7710	+	1	7570	7641	72	0.9557	-0.515804449631446	0.000687817888047372
TCONS_00001001_ORF_1_ORF_23	7710	+	2	7154	7225	72	0.8601	-0.553822460641576	0.000392904267138911
TCONS_00001001_ORF_1_ORF_24	7710	+	2	3137	3205	69	1.2353	-0.518982635550575	0.00170868793456983
TCONS_00001001_ORF_1_ORF_25	7710	+	2	4916	4984	69	0.5352	-0.850511390121385	2.04912784015095e-05
TCONS_00001001_ORF_1_ORF_26	7710	+	1	5596	5655	60	0.8582	-0.187946053471518	0.00313459430674681
TCONS_00001001_ORF_1_ORF_27	7710	+	1	7483	7542	60	1.0614	-0.700002378229594	0.000283235035576346
TCONS_00001001_ORF_1_ORF_28	7710	+	3	3708	3767	60	1.0175	-0.413195245155795	0.00138612495751884
TCONS_00001001_ORF_1_ORF_29	7710	+	2	1103	1159	57	1.2511	-0.166382304431591	0.0132498354359089
TCONS_00001001_ORF_1_ORF_30	7710	+	2	6980	7036	57	0.8115	-0.565670222871944	0.000261504702857913
TCONS_00001001_ORF_1_ORF_31	7710	+	3	2823	2879	57	0.9667	-0.307088550283009	0.00214033327930838
TCONS_00001001_ORF_1_ORF_32	7710	+	2	980	1033	54	0.9127	-0.27098068277516	0.00213905626700705
TCONS_00001001_ORF_1_ORF_33	7710	+	2	4253	4306	54	0.7163	-0.770888037931615	5.24368219314177e-05
TCONS_00001001_ORF_1_ORF_34	7710	+	2	2567	2617	51	0.841	-0.153187464472599	0.00329787724305558
TCONS_00001014_ORF_1_ORF_1	735	+	2	47	700	654	0.9543	0.0768284003217871	0.960980475729647
TCONS_00001014_ORF_1_ORF_2	735	+	3	351	503	153	1.1776	-0.0844212609410107	0.0685002808849698
TCONS_00001014_ORF_1_ORF_3	735	+	1	235	342	108	1.1308	-0.272348428425656	0.0119484751713132
TCONS_00001014_ORF_1_ORF_4	735	+	3	6	95	90	0.6372	-0.622335745354993	0.000215603391746538
TCONS_00001014_ORF_1_ORF_5	735	+	3	657	734	78	0.8214	-0.111464062704497	0.00783701648790549
TCONS_00001014_ORF_1_ORF_6	735	+	3	174	242	69	1.2353	-0.518982635550575	0.00250272025333626
TCONS_00001002_ORF_1_ORF_1	7861	+	2	326	3652	3327	0.8955	0.022144685274361	1
TCONS_00001002_ORF_1_ORF_2	7861	+	3	579	749	171	1.2567	0.0740787887749058	0.172957254140177
TCONS_00001002_ORF_1_ORF_3	7861	+	2	6323	6487	165	0.9129	-0.269878170307762	0.007360048963892
TCONS_00001002_ORF_1_ORF_4	7861	+	3	2418	2573	156	0.58	-0.40964998741963	0.000910388371131742
TCONS_00001002_ORF_1_ORF_5	7861	+	3	3372	3524	153	1.1776	-0.0844212609410107	0.0473949038459391
TCONS_00001002_ORF_1_ORF_6	7861	+	3	4227	4373	147	0.7228	-0.252316470695372	0.00348978313059145
TCONS_00001002_ORF_1_ORF_7	7861	+	2	4010	4150	141	0.7842	-0.440961697535526	0.00128637258856834
TCONS_00001002_ORF_1_ORF_8	7861	+	3	1089	1217	129	1.2612	-0.194281780967824	0.0253902010181509
TCONS_00001002_ORF_1_ORF_9	7861	+	3	3771	3887	117	0.5799	-0.392383716718087	0.000653430009538646
TCONS_00001002_ORF_1_ORF_10	7861	+	2	6626	6739	114	1.0624	-0.389113533232112	0.00339151510737404
TCONS_00001002_ORF_1_ORF_11	7861	+	2	4163	4273	111	0.7854	-0.515066820215333	0.000589391727207704
TCONS_00001002_ORF_1_ORF_12	7861	+	3	4611	4721	111	0.5422	-0.380738376983978	0.000575877506830473
TCONS_00001002_ORF_1_ORF_13	7861	+	1	3256	3363	108	1.1308	-0.272348428425656	0.00811527454838721
TCONS_00001002_ORF_1_ORF_14	7861	+	1	6739	6846	108	0.7835	-0.50151452508422	0.000614735241408776
TCONS_00001002_ORF_1_ORF_15	7861	+	3	2100	2207	108	0.879	-0.463917114065446	0.00107286649493895
TCONS_00001002_ORF_1_ORF_16	7861	+	3	3897	4004	108	0.4409	-0.333714469284105	0.000522455990239038
TCONS_00001002_ORF_1_ORF_17	7861	+	1	6958	7053	96	0.8772	-0.325688286360884	0.00215459449015093
TCONS_00001002_ORF_1_ORF_18	7861	+	3	1629	1724	96	0.9826	0.0647877304234075	0.0321349655942004
TCONS_00001002_ORF_1_ORF_19	7861	+	3	4752	4847	96	0.9119	-0.681367771007708	0.000281037801548592
TCONS_00001002_ORF_1_ORF_20	7861	+	2	3872	3955	84	0.8724	-0.433527339250649	0.000964252016034305
TCONS_00001002_ORF_1_ORF_21	7861	+	2	7151	7231	81	0.3916	-0.473267933751485	0.000139778377637377
TCONS_00001002_ORF_1_ORF_22	7861	+	3	762	836	75	1.0396	-0.138220121041488	0.00923468617382746
TCONS_00001002_ORF_1_ORF_23	7861	+	2	7721	7792	72	0.9557	-0.515804449631446	0.00068215046292698
TCONS_00001002_ORF_1_ORF_24	7861	+	3	7305	7376	72	0.8601	-0.553822460641576	0.00038966589941339
TCONS_00001002_ORF_1_ORF_25	7861	+	3	3195	3263	69	1.2353	-0.518982635550575	0.00169462309305515
TCONS_00001002_ORF_1_ORF_26	7861	+	3	5067	5135	69	0.5352	-0.850511390121385	2.03223242344364e-05
TCONS_00001002_ORF_1_ORF_27	7861	+	1	3859	3918	60	1.0175	-0.413195245155795	0.00137471159471859
TCONS_00001002_ORF_1_ORF_28	7861	+	2	5747	5806	60	0.8582	-0.187946053471518	0.00310882885448913
TCONS_00001002_ORF_1_ORF_29	7861	+	2	7634	7693	60	1.0614	-0.700002378229594	0.000280900321816703
TCONS_00001002_ORF_1_ORF_30	7861	+	1	2881	2937	57	0.9667	-0.307088550283009	0.00212272296053989
TCONS_00001002_ORF_1_ORF_31	7861	+	3	7131	7187	57	0.8115	-0.565670222871944	0.000259349066326921
TCONS_00001002_ORF_1_ORF_32	7861	+	3	999	1052	54	0.9127	-0.27098068277516	0.0021214564329528
TCONS_00001002_ORF_1_ORF_33	7861	+	3	4404	4457	54	0.7163	-0.770888037931615	5.20044848800858e-05
TCONS_00001002_ORF_1_ORF_34	7861	+	3	2625	2675	51	0.841	-0.153187464472599	0.00327077405625159
TCONS_00001003_ORF_2_ORF_1	5122	+	2	1784	3208	1425	0.8929	-0.0368702388311479	0.999977172958909
TCONS_00001003_ORF_2_ORF_2	5122	+	3	72	1448	1377	1.0307	0.131071831745666	0.999991234388714
TCONS_00001003_ORF_2_ORF_3	5122	+	1	1360	1548	189	0.9939	-0.0794375160444521	0.0451853717711687
TCONS_00001003_ORF_2_ORF_4	5122	+	1	310	480	171	1.2567	0.0740787887749058	0.195504962800574
TCONS_00001003_ORF_2_ORF_5	5122	+	3	1974	2129	156	0.58	-0.40964998741963	0.00105775778072066
TCONS_00001003_ORF_2_ORF_6	5122	+	3	2928	3080	153	1.1776	-0.0844212609410107	0.0546553296242235
TCONS_00001003_ORF_2_ORF_7	5122	+	1	820	948	129	1.2612	-0.194281780967824	0.0293837037092161
TCONS_00001003_ORF_2_ORF_8	5122	+	1	2812	2919	108	1.1308	-0.272348428425656	0.00941794312643108
TCONS_00001003_ORF_2_ORF_9	5122	+	3	1656	1763	108	0.879	-0.463917114065446	0.00124650428850441
TCONS_00001003_ORF_2_ORF_10	5122	+	3	3888	3977	90	0.6517	-0.414484956686285	0.000628767975801526
TCONS_00001003_ORF_2_ORF_11	5122	+	1	3946	4026	81	0.5536	-0.475195920361614	0.000280575292029576
TCONS_00001003_ORF_2_ORF_12	5122	+	1	493	567	75	1.0396	-0.138220121041488	0.010715102220745
TCONS_00001003_ORF_2_ORF_13	5122	+	2	3830	3904	75	0.6004	-0.396153583760685	0.000497938220200007
TCONS_00001003_ORF_2_ORF_14	5122	+	3	4404	4478	75	0.5255	-0.27615784666228	0.000796439811823808
TCONS_00001003_ORF_2_ORF_15	5122	+	3	4755	4829	75	0.7399	-0.26098543038812	0.00182669484175463
TCONS_00001003_ORF_2_ORF_16	5122	+	1	3328	3396	69	0.838	-0.232264603046848	0.00284855068437292
TCONS_00001003_ORF_2_ORF_17	5122	+	3	2751	2819	69	1.2353	-0.518982635550575	0.00196869060024879
TCONS_00001003_ORF_2_ORF_18	5122	+	2	3521	3586	66	0.417	-0.482894210621025	0.000141396128777426
TCONS_00001003_ORF_2_ORF_19	5122	+	2	4745	4804	60	0.6868	-0.230163930776342	0.00155108663486482
TCONS_00001003_ORF_2_ORF_20	5122	+	3	5004	5063	60	0.4498	-0.42352009972687	0.000212243303046521
TCONS_00001003_ORF_2_ORF_21	5122	+	1	2437	2493	57	0.9667	-0.307088550283009	0.00246585506291534
TCONS_00001003_ORF_2_ORF_22	5122	+	1	730	783	54	0.9127	-0.27098068277516	0.00246438431037007
TCONS_00001003_ORF_2_ORF_23	5122	+	3	2181	2231	51	0.841	-0.153187464472599	0.0037987788645814
TCONS_00000991_ORF_1_ORF_1	7385	+	3	72	3344	3273	0.9158	0.0233200737367299	1
TCONS_00000991_ORF_1_ORF_2	7385	+	1	310	480	171	1.2567	0.0740787887749058	0.176722558779245
TCONS_00000991_ORF_1_ORF_3	7385	+	3	5853	6017	165	0.9129	-0.269878170307762	0.00755320267656982
TCONS_00000991_ORF_1_ORF_4	7385	+	1	2149	2304	156	0.58	-0.40964998741963	0.000934439519205717
TCONS_00000991_ORF_1_ORF_5	7385	+	1	3103	3255	153	1.1776	-0.0844212609410107	0.0485872866907563
TCONS_00000991_ORF_1_ORF_6	7385	+	1	3757	3903	147	0.7228	-0.252316470695372	0.00358173387329031
TCONS_00000991_ORF_1_ORF_7	7385	+	3	3540	3680	141	0.7842	-0.440961697535526	0.00132034357066278
TCONS_00000991_ORF_1_ORF_8	7385	+	1	820	948	129	1.2612	-0.194281780967824	0.026044114885744
TCONS_00000991_ORF_1_ORF_9	7385	+	1	3301	3417	117	0.5799	-0.392383716718087	0.000670697245364764
TCONS_00000991_ORF_1_ORF_10	7385	+	3	6156	6269	114	1.0624	-0.389113533232112	0.00348088567400302
TCONS_00000991_ORF_1_ORF_11	7385	+	1	4141	4251	111	0.5422	-0.380738376983978	0.000591096588656357
TCONS_00000991_ORF_1_ORF_12	7385	+	3	3693	3803	111	0.7854	-0.515066820215333	0.000604967741758777
TCONS_00000991_ORF_1_ORF_13	7385	+	1	1831	1938	108	0.879	-0.463917114065446	0.00110120534960368
TCONS_00000991_ORF_1_ORF_14	7385	+	1	3427	3534	108	0.4409	-0.333714469284105	0.000536264025141615
