	#feature_id	TPM	gene
10378	ENSG00000111271.15	10.442758	ACAD10
10379	ENSG00000111275.13	169.590395	ALDH2
10380	ENSG00000111276.12	188.805071	CDKN1B
10381	ENSG00000111300.10	86.466039	NAA25
10382	ENSG00000111305.19	43.65073	GSG1
10383	ENSG00000111321.11	3.132828	LTBR
10384	ENSG00000111325.16	6.892221	OGFOD2
10385	ENSG00000111328.7	8.563062	CDK2AP1
10386	ENSG00000111331.14	2.715117	OAS3
10387	ENSG00000111335.14	0.835421	OAS2
10388	ENSG00000111341.10	1.461986	MGP
10389	ENSG00000111344.12	1.670841	RASAL1
10390	ENSG00000111348.9	2.088552	ARHGDIB
10391	ENSG00000111358.14	11.278179	GTF2H3
10392	ENSG00000111361.13	45.948137	EIF2B1
10393	ENSG00000111364.16	16.708413	DDX55
10394	ENSG00000111371.16	343.566749	SLC38A1
10395	ENSG00000111412.6	10.025048	SPRING1
10396	ENSG00000111445.14	19.00582	RFC5
10397	ENSG00000111450.14	9.607338	STX2
10398	ENSG00000111452.13	0.626566	ADGRD1
10399	ENSG00000111481.10	129.072493	COPZ1
10400	ENSG00000111490.15	11.695889	TBC1D30
10401	ENSG00000111530.13	277.359661	CAND1
10402	ENSG00000111540.16	557.225585	RAB5B
10403	ENSG00000111554.15	63.700826	MDM1
10404	ENSG00000111581.10	49.916385	NUP107
10405	ENSG00000111596.14	56.18204	CNOT2
10406	ENSG00000111602.12	71.219612	TIMELESS
10407	ENSG00000111605.18	187.134229	CPSF6
10408	ENSG00000111615.14	54.720054	KRR1
10409	ENSG00000111639.8	7.309931	MRPL51
10410	ENSG00000111640.15	1863.823507	GAPDH
10411	ENSG00000111641.12	17.543834	NOP2
10412	ENSG00000111642.16	139.724107	CHD4
10413	ENSG00000111644.8	0.41771	ACRBP
10414	ENSG00000111647.13	51.378371	BLTP3B
10415	ENSG00000111652.10	213.241125	COPS7A
10416	ENSG00000111653.20	25.898041	ING4
10417	ENSG00000111664.11	648.286437	GNB3
10418	ENSG00000111666.11	6.265655	CHPT1
10419	ENSG00000111667.14	121.971417	USP5
10420	ENSG00000111669.15	696.114271	TPI1
10421	ENSG00000111670.16	19.632386	GNPTAB
10422	ENSG00000111671.10	1.670841	SPSB2
10423	ENSG00000111674.9	2373.221259	ENO2
10424	ENSG00000111676.15	79.364963	ATN1
10425	ENSG00000111678.11	5.221379	C12orf57
10426	ENSG00000111679.17	1.879697	PTPN6
10427	ENSG00000111684.11	8.354207	LPCAT3
10428	ENSG00000111696.12	5.430234	NT5DC3
10429	ENSG00000111707.12	91.896273	SUDS3
10430	ENSG00000111711.10	104.845294	GOLT1B
10431	ENSG00000111716.14	277.777372	LDHB
10432	ENSG00000111725.11	35.505378	PRKAB1
10433	ENSG00000111726.13	126.983941	CMAS
10434	ENSG00000111727.12	54.511199	HCFC2
10435	ENSG00000111728.11	20.467806	ST8SIA1
10436	ENSG00000111731.13	43.024164	C2CD5
10437	ENSG00000111737.12	25.898041	RAB35
10438	ENSG00000111752.11	55.973185	PHC1
10439	ENSG00000111775.3	48.663254	COX6A1
10440	ENSG00000111785.21	34.878813	RIC8B
10441	ENSG00000111786.9	34.461103	SRSF9
10442	ENSG00000111790.14	140.768382	FGFR1OP2
10443	ENSG00000112787.14	6.47451	FBRSL1
10444	ENSG00000118307.20	3.968248	DNAI7
10445	ENSG00000118308.16	1.044276	IRAG2
10446	ENSG00000118596.12	11.278179	SLC16A7
10447	ENSG00000118600.13	32.999116	RXYLT1
10448	ENSG00000118971.9	195.279581	CCND2
10449	ENSG00000119242.9	26.942317	CCDC92
10450	ENSG00000120645.12	17.334979	IQSEC3
10451	ENSG00000120647.10	1.461986	CCDC77
10452	ENSG00000120798.17	28.822013	NR2C1
10453	ENSG00000120800.5	13.575586	UTP20
10454	ENSG00000120802.14	36.967365	TMPO
10455	ENSG00000120805.14	186.716519	ARL1
10456	ENSG00000120820.13	0.41771	GLT8D2
10457	ENSG00000120832.10	98.788494	MTERF2
10458	ENSG00000120833.14	7.936496	SOCS2
10459	ENSG00000120837.8	48.245544	NFYB
10460	ENSG00000120860.11	11.487034	WASHC3
10461	ENSG00000120868.14	8.563062	APAF1
10462	ENSG00000121316.11	1.044276	PLBD1
10463	ENSG00000121350.16	70.175336	PYROXD1
10464	ENSG00000121361.5	0.626566	KCNJ8
10465	ENSG00000121749.16	70.175336	TBC1D15
10466	ENSG00000122965.11	29.448579	RBM19
10467	ENSG00000122966.17	19.632386	CIT
10468	ENSG00000122970.16	88.345736	IFT81
10469	ENSG00000122971.9	13.366731	ACADS
10470	ENSG00000122986.14	5.012524	HVCN1
10471	ENSG00000123064.13	37.385075	DDX54
10472	ENSG00000123066.9	71.219612	MED13L
10473	ENSG00000123094.16	39.473627	RASSF8
10474	ENSG00000123095.6	86.048329	BHLHE41
10475	ENSG00000123096.12	6.0568	SSPN
10476	ENSG00000123104.12	43.23302	ITPR2
10477	ENSG00000123106.11	69.339915	CCDC91
10478	ENSG00000123268.9	25.898041	ATF1
10479	ENSG00000123297.20	12.1136	TSFM
10480	ENSG00000123307.4	196.950422	NEUROD4
10481	ENSG00000123329.20	0.208855	ARHGAP9
10482	ENSG00000123338.13	1.670841	NCKAP1L
10483	ENSG00000123342.16	0.208855	MMP19
10484	ENSG00000123349.15	19.841241	PFDN5
10485	ENSG00000123352.18	17.334979	SPATS2
10486	ENSG00000123353.10	4.803669	ORMDL2
10487	ENSG00000123358.20	322.681233	NR4A1
10488	ENSG00000123360.12	3.968248	PDE1B
10489	ENSG00000123374.11	16.290703	CDK2
10490	ENSG00000123384.14	90.643142	LRP1
10491	ENSG00000123395.15	13.993296	ATG101
10492	ENSG00000123411.15	7.309931	IKZF4
10493	ENSG00000123415.16	17.334979	SMUG1
10494	ENSG00000123416.15	755.011428	TUBA1B
10495	ENSG00000123427.17	4.803669	EEF1AKMT3
10496	ENSG00000125207.7	2.506262	PIWIL1
10497	ENSG00000126746.18	13.575586	ZNF384
10498	ENSG00000126749.16	18.796965	EMG1
10499	ENSG00000127311.10	0.626566	HELB
10500	ENSG00000127314.18	99.83277	RAP1B
10501	ENSG00000127325.19	1.461986	BEST3
10502	ENSG00000127328.22	174.602919	RAB3IP
10503	ENSG00000127329.16	5.221379	PTPRB
10504	ENSG00000127334.11	39.055916	DYRK2
10505	ENSG00000127337.7	20.467806	YEATS4
10506	ENSG00000127720.8	4.177103	METTL25
10507	ENSG00000129315.11	76.023281	CCNT1
10508	ENSG00000129317.15	71.846177	PUS7L
10509	ENSG00000130037.5	98.997349	KCNA5
10510	ENSG00000130779.22	110.484383	CLIP1
10511	ENSG00000130787.14	47.201268	HIP1R
10512	ENSG00000130921.9	20.676662	MTRFR
10513	ENSG00000132341.12	322.054667	RAN
10514	ENSG00000133639.6	455.721974	BTG1
10515	ENSG00000133640.20	73.308164	LRRIQ1
10516	ENSG00000133641.18	115.705762	RLIG1
10517	ENSG00000133687.16	10.860469	TMTC1
10518	ENSG00000133703.14	242.063138	KRAS
10519	ENSG00000133704.10	63.909681	IPO8
10520	ENSG00000133773.12	7.727641	CCDC59
10521	ENSG00000133858.17	101.712466	ZFC3H1
10522	ENSG00000134283.18	17.752689	PPHLN1
10523	ENSG00000134285.11	2.088552	FKBP11
10524	ENSG00000134287.10	307.852516	ARF3
10525	ENSG00000134291.12	83.124356	TMEM106C
10526	ENSG00000134294.14	123.015693	SLC38A2
10527	ENSG00000134297.7	0.208855	PLEKHA8P1
10528	ENSG00000134531.10	14.619862	EMP1
10529	ENSG00000134532.19	15.246427	SOX5
10530	ENSG00000134533.6	1.670841	RERG
10531	ENSG00000134548.11	9.816193	SPX
10532	ENSG00000135090.14	159.774203	TAOK3
10533	ENSG00000135093.13	69.339915	USP30
10534	ENSG00000135094.11	2.506262	SDS
10535	ENSG00000135097.7	50.334095	MSI1
10536	ENSG00000135108.16	332.915136	FBXO21
10537	ENSG00000135111.16	26.106896	TBX3
10538	ENSG00000135114.13	0.835421	OASL
10539	ENSG00000135116.9	2.297407	HRK
10540	ENSG00000135119.15	10.860469	RNFT2
10541	ENSG00000135124.16	6.892221	P2RX4
10542	ENSG00000135127.12	71.010757	BICDL1
10543	ENSG00000135144.8	9.189627	DTX1
10544	ENSG00000135148.12	84.168632	TRAFD1
10545	ENSG00000135390.21	17.126124	ATP5MC2
10546	ENSG00000135392.19	41.144468	DNAJC14
10547	ENSG00000135404.12	49.498675	CD63
10548	ENSG00000135406.14	2.088552	PRPH
10549	ENSG00000135407.11	2.715117	AVIL
10550	ENSG00000135414.10	38.429351	GDF11
10551	ENSG00000135423.13	41.144468	GLS2
10552	ENSG00000135424.19	4.803669	ITGA7
10553	ENSG00000135437.10	1.461986	RDH5
10554	ENSG00000135439.12	4.385959	AGAP2
10555	ENSG00000135441.8	17.334979	BLOC1S1
10556	ENSG00000135446.17	12.322455	CDK4
10557	ENSG00000135447.17	6.47451	PPP1R1A
10558	ENSG00000135452.10	69.548771	TSPAN31
10559	ENSG00000135454.14	10.442758	B4GALNT1
10560	ENSG00000135457.11	70.175336	TFCP2
10561	ENSG00000135469.14	28.195448	COQ10A
10562	ENSG00000135472.9	418.128044	FAIM2
10563	ENSG00000135473.16	38.01164	PAN2
10564	ENSG00000135480.17	0.208855	KRT7
10565	ENSG00000135482.7	24.853765	ZC3H10
10566	ENSG00000135486.19	274.853399	HNRNPA1
10567	ENSG00000135503.13	113.826066	ACVR1B
10568	ENSG00000135506.16	362.154859	OS9
10569	ENSG00000135643.5	1.879697	KCNMB4
10570	ENSG00000135655.16	86.674894	USP15
10571	ENSG00000135677.11	76.649846	GNS
10572	ENSG00000135678.12	53.049212	CPM
10573	ENSG00000135679.27	18.58811	MDM2
10574	ENSG00000136003.16	46.156992	ISCU
10575	ENSG00000136014.12	1.670841	USP44
10576	ENSG00000136021.19	39.891337	SCYL2
10577	ENSG00000136026.14	94.19368	CKAP4
10578	ENSG00000136040.9	8.980772	PLXNC1
10579	ENSG00000136044.12	123.433404	APPL2
10580	ENSG00000136045.12	46.783557	PWP1
10581	ENSG00000136048.14	0.626566	DRAM1
10582	ENSG00000136051.15	67.251364	WASHC4
10583	ENSG00000136052.10	3.968248	SLC41A2
10584	ENSG00000139053.3	180.450864	PDE6H
10585	ENSG00000139083.11	2.506262	ETV6
10586	ENSG00000139112.11	448.203188	GABARAPL1
10587	ENSG00000139116.19	272.347137	KIF21A
10588	ENSG00000139117.14	9.189627	CPNE8
10589	ENSG00000139131.13	9.189627	YARS2
10590	ENSG00000139132.16	138.26212	FGD4
10591	ENSG00000139133.7	5.63909	ALG10
10592	ENSG00000139146.14	11.695889	SINHCAF
10593	ENSG00000139154.16	24.436055	AEBP2
10594	ENSG00000139155.9	1.461986	SLCO1C1
10595	ENSG00000139160.13	13.366731	ETFBKMT
10596	ENSG00000139163.16	128.237072	ETNK1
10597	ENSG00000139168.9	44.486151	ZCRB1
10598	ENSG00000139173.10	11.069324	TMEM117
10599	ENSG00000139174.12	28.613158	PRICKLE1
10600	ENSG00000139178.12	2.506262	C1RL
10601	ENSG00000139180.11	176.273761	NDUFA9
10602	ENSG00000139182.15	318.504129	CLSTN3
10603	ENSG00000139190.17	92.522839	VAMP1
10604	ENSG00000139192.12	8.354207	TAPBPL
10605	ENSG00000139197.11	36.340799	PEX5
10606	ENSG00000139200.14	79.364963	PIANP
10607	ENSG00000139211.7	80.409239	AMIGO2
10608	ENSG00000139218.18	243.107414	SCAF11
10609	ENSG00000139219.19	53.049212	COL2A1
10610	ENSG00000139220.17	105.263004	PPFIA2
10611	ENSG00000139233.7	10.233903	LLPH
10612	ENSG00000139263.12	9.398483	LRIG3
10613	ENSG00000139266.6	9.816193	MARCHF9
10614	ENSG00000139269.3	0.208855	INHBE
10615	ENSG00000139278.10	1.461986	GLIPR1
10616	ENSG00000139291.14	47.201268	TMEM19
10617	ENSG00000139292.13	1.253131	LGR5
10618	ENSG00000139304.16	0.208855	PTPRQ
10619	ENSG00000139318.8	16.081848	DUSP6
10620	ENSG00000139323.14	5.63909	POC1B
10621	ENSG00000139324.12	49.498675	TMTC3
10622	ENSG00000139329.5	36.131944	LUM
10623	ENSG00000139343.11	5.430234	SNRPF
10624	ENSG00000139344.8	0.41771	AMDHD1
10625	ENSG00000139350.12	35.296523	NEDD1
10626	ENSG00000139352.4	4.385959	ASCL1
10627	ENSG00000139354.11	0.835421	GAS2L3
10628	ENSG00000139364.11	7.309931	TMEM132B
10629	ENSG00000139370.12	63.07426	SLC15A4
10630	ENSG00000139372.15	35.923089	TDG
10631	ENSG00000139405.16	15.455282	RITA1
10632	ENSG00000139410.15	3.550538	SDSL
10633	ENSG00000139428.12	15.664138	MMAB
10634	ENSG00000139433.11	24.227199	GLTP
10635	ENSG00000139436.22	24.64491	GIT2
10636	ENSG00000139437.18	30.910565	TCHP
10637	ENSG00000139438.6	16.290703	FAM222A
10638	ENSG00000139531.13	30.910565	SUOX
10639	ENSG00000139537.11	7.101076	CCDC65
10640	ENSG00000139540.12	2.088552	SLC39A5
10641	ENSG00000139546.11	11.904745	TARBP2
10642	ENSG00000139567.13	0.835421	ACVRL1
10643	ENSG00000139572.4	0.835421	GPR84
10644	ENSG00000139574.9	0.626566	NPFF
10645	ENSG00000139579.13	14.411007	NABP2
10646	ENSG00000139613.12	232.873511	SMARCC2
10647	ENSG00000139620.13	29.866289	KANSL2
10648	ENSG00000139624.14	28.404303	CERS5
10649	ENSG00000139625.13	2.715117	MAP3K12
10650	ENSG00000139631.20	4.594814	CSAD
10651	ENSG00000139636.16	15.664138	LMBR1L
10652	ENSG00000139637.14	11.487034	MYG1
10653	ENSG00000139641.13	26.942317	ESYT1
10654	ENSG00000139644.13	1907.056527	TMBIM6
10655	ENSG00000139645.11	10.233903	ANKRD52
10656	ENSG00000139651.11	21.929793	ZNF740
10657	ENSG00000139697.14	172.932078	SBNO1
10658	ENSG00000139718.12	21.512082	SETD1B
10659	ENSG00000139719.11	69.966481	VPS33A
10660	ENSG00000139722.7	71.010757	VPS37B
10661	ENSG00000139725.8	2.506262	RHOF
10662	ENSG00000139726.11	66.833653	DENR
10663	ENSG00000139767.10	96.073377	SRRM4
10664	ENSG00000150967.19	22.765213	ABCB9
10665	ENSG00000150977.11	1.670841	RILPL2
10666	ENSG00000150990.9	4.177103	DHX37
10667	ENSG00000150991.16	759.606241	UBC
10668	ENSG00000151062.15	134.085017	CACNA2D4
10669	ENSG00000151065.14	52.422647	DCP1B
10670	ENSG00000151067.23	13.993296	CACNA1C
10671	ENSG00000151131.11	15.455282	NOPCHAP1
10672	ENSG00000151135.10	70.801902	TMEM263
10673	ENSG00000151136.15	4.385959	ABTB3
10674	ENSG00000151148.14	82.080081	UBE3B
10675	ENSG00000151164.19	0.835421	RAD9B
10676	ENSG00000151176.8	44.903861	PLBD2
10677	ENSG00000151229.13	31.11942	SLC2A13
10678	ENSG00000151233.11	24.436055	GXYLT1
10679	ENSG00000151239.14	133.249596	TWF1
10680	ENSG00000151490.15	41.771033	PTPRO
10681	ENSG00000151491.14	197.994698	EPS8
10682	ENSG00000151572.18	1.670841	ANO4
10683	ENSG00000151743.11	44.903861	AMN1
10684	ENSG00000151746.15	57.852881	BICD1
10685	ENSG00000151948.12	18.796965	GLT1D1
10686	ENSG00000151952.16	2.923972	TMEM132D
10687	ENSG00000152137.8	71.010757	HSPB8
10688	ENSG00000152556.17	291.144102	PFKM
10689	ENSG00000152944.9	59.523723	MED21
10690	ENSG00000153179.13	4.803669	RASSF3
10691	ENSG00000153233.13	13.993296	PTPRR
10692	ENSG00000155957.19	63.491971	TMBIM4
10693	ENSG00000155974.13	6.892221	GRIP1
10694	ENSG00000155980.13	50.334095	KIF5A
10695	ENSG00000156076.10	1805.552916	WIF1
10696	ENSG00000157782.10	3.550538	CABP1
10697	ENSG00000157837.16	20.050096	SPPL3
10698	ENSG00000157895.11	21.929793	C12orf43
10699	ENSG00000158023.10	5.012524	CFAP251
10700	ENSG00000158113.13	0.41771	LRRC43
10701	ENSG00000159335.18	68.71335	PTMS
10702	ENSG00000159403.18	26.106896	C1R
10703	ENSG00000161638.11	2.297407	ITGA5
10704	ENSG00000161642.18	767.542738	ZNF385A
10705	ENSG00000161791.14	4.594814	FMNL3
10706	ENSG00000161798.7	0.626566	AQP5
10707	ENSG00000161800.13	9.398483	RACGAP1
10708	ENSG00000161813.23	105.471859	LARP4
10709	ENSG00000165714.11	10.233903	BORCS5
10710	ENSG00000165805.10	0.208855	C12orf50
10711	ENSG00000165891.16	0.835421	E2F7
10712	ENSG00000165899.12	1.253131	OTOGL
10713	ENSG00000165966.16	9.816193	PDZRN4
10714	ENSG00000166006.14	36.549654	KCNC2
10715	ENSG00000166046.11	2.088552	TCP11L2
10716	ENSG00000166111.10	70.593046	SVOP
10717	ENSG00000166130.15	1.253131	IKBIP
10718	ENSG00000166148.4	6.265655	AVPR1A
10719	ENSG00000166153.17	0.208855	DEPDC4
10720	ENSG00000166159.11	6.892221	LRTM2
10721	ENSG00000166225.9	33.625682	FRS2
10722	ENSG00000166226.13	109.648963	CCT2
10723	ENSG00000166532.16	103.383308	RIMKLB
10724	ENSG00000166535.20	0.41771	A2ML1
10725	ENSG00000166578.10	1.253131	IQCD
10726	ENSG00000166598.16	632.6223	HSP90B1
10727	ENSG00000166860.3	32.372551	ZBTB39
10728	ENSG00000166863.13	0.208855	TAC3
10729	ENSG00000166881.10	37.802785	NEMP1
10730	ENSG00000166886.13	24.853765	NAB2
10731	ENSG00000166888.12	8.563062	STAT6
10732	ENSG00000166908.18	88.763446	PIP4K2C
10733	ENSG00000166986.15	188.596216	MARS1
10734	ENSG00000166987.15	57.435171	MBD6
10735	ENSG00000167272.11	5.63909	POP5
10736	ENSG00000167528.13	20.885517	ZNF641
10737	ENSG00000167535.8	12.53131	CACNB3
10738	ENSG00000167548.18	34.461103	KMT2D
10739	ENSG00000167552.15	464.702746	TUBA1A
10740	ENSG00000167553.17	1.044276	TUBA1C
10741	ENSG00000167566.17	6.265655	NCKAP5L
10742	ENSG00000167588.13	5.012524	GPD1
10743	ENSG00000167612.13	102.339032	ANKRD33
10744	ENSG00000167767.14	1.253131	KRT80
10745	ENSG00000167778.9	431.70363	SPRYD3
10746	ENSG00000167779.9	4.803669	IGFBP6
10747	ENSG00000168778.13	9.607338	TCTN2
10748	ENSG00000169372.13	17.543834	CRADD
10749	ENSG00000170439.8	0.835421	TMT1B
10750	ENSG00000170456.16	57.435171	DENND5B
10751	ENSG00000170473.17	11.069324	PYM1
10752	ENSG00000170515.14	62.23884	PA2G4
10753	ENSG00000170545.17	0.41771	SMAGP
10754	ENSG00000170581.14	30.492854	STAT2
10755	ENSG00000170627.11	0.208855	GTSF1
10756	ENSG00000170633.17	86.883749	RNF34
10757	ENSG00000170653.19	27.151172	ATF7
10758	ENSG00000170855.4	6.265655	TRIAP1
10759	ENSG00000171310.11	5.012524	CHST11
10760	ENSG00000171681.13	83.333212	ATF7IP
10761	ENSG00000171759.10	3.132828	PAH
10762	ENSG00000171792.11	26.315751	RHNO1
10763	ENSG00000171823.7	1.461986	FBXL14
10764	ENSG00000171860.5	2.506262	C3AR1
10765	ENSG00000172243.18	0.626566	CLEC7A
10766	ENSG00000172572.7	51.796081	PDE3A
10767	ENSG00000172602.11	4.177103	RND1
10768	ENSG00000172819.17	3.550538	RARG
10769	ENSG00000173064.14	69.339915	HECTD4
10770	ENSG00000173157.18	0.208855	ADAMTS20
10771	ENSG00000173208.4	48.872109	ABCD2
10772	ENSG00000173391.9	0.626566	OLR1
10773	ENSG00000173451.7	17.543834	THAP2
10774	ENSG00000173588.16	7.518786	CEP83
10775	ENSG00000173598.14	1253.757566	NUDT4
10776	ENSG00000174099.12	52.004937	MSRB3
10777	ENSG00000174106.3	81.871225	LEMD3
10778	ENSG00000174206.13	6.0568	KICS2
10779	ENSG00000174233.12	11.278179	ADCY6
10780	ENSG00000174243.10	57.017461	DDX23
10781	ENSG00000174437.18	126.983941	ATP2A2
10782	ENSG00000174456.16	64.327391	C12orf76
10783	ENSG00000174527.10	0.41771	MYO1H
10784	ENSG00000174718.12	34.043392	RESF1
10785	ENSG00000174989.13	2.715117	FBXW8
10786	ENSG00000175183.10	34.252247	CSRP2
10787	ENSG00000175189.4	0.41771	INHBC
10788	ENSG00000175197.13	44.06844	DDIT3
10789	ENSG00000175203.17	88.763446	DCTN2
10790	ENSG00000175215.11	33.207972	CTDSP2
10791	ENSG00000175548.9	27.568882	ALG10B
10792	ENSG00000175727.14	26.733461	MLXIP
10793	ENSG00000175782.11	38.01164	SLC35E3
10794	ENSG00000175899.15	657.893775	A2M
10795	ENSG00000175970.11	74.77015	UNC119B
10796	ENSG00000176383.9	0.626566	B3GNT4
10797	ENSG00000176422.14	11.487034	SPRYD4
10798	ENSG00000176834.14	3.968248	VSIG10
10799	ENSG00000176871.9	55.346619	WSB2
10800	ENSG00000176894.10	3.550538	PXMP2
10801	ENSG00000176915.15	80.200384	ANKLE2
10802	ENSG00000177084.18	6.892221	POLE
10803	ENSG00000177119.17	10.442758	ANO6
10804	ENSG00000177169.10	37.385075	ULK1
10805	ENSG00000177192.14	4.594814	PUS1
10806	ENSG00000177359.21	34.461103	ENSG00000177359
10807	ENSG00000177406.5	2.088552	NINJ2-AS1
10808	ENSG00000177425.11	3.759393	PAWR
10809	ENSG00000177575.13	7.101076	CD163
10810	ENSG00000177875.5	10.025048	CCDC184
10811	ENSG00000177889.10	249.164214	UBE2N
10812	ENSG00000177981.11	78.111832	ASB8
10813	ENSG00000177990.12	16.290703	DPY19L2
10814	ENSG00000178401.16	0.41771	DNAJC22
10815	ENSG00000178449.9	5.221379	COX14
10816	ENSG00000178498.16	131.78761	DTX3
10817	ENSG00000178878.13	24.018344	APOLD1
10818	ENSG00000178882.15	0.41771	RFLNA
10819	ENSG00000179104.9	51.587226	TMTC2
10820	ENSG00000179195.16	125.939666	ZNF664
10821	ENSG00000179295.19	173.349788	PTPN11
10822	ENSG00000179520.11	8.771917	SLC17A8
10823	ENSG00000179715.13	0.626566	PCED1B
10824	ENSG00000179912.21	19.214675	R3HDM2
10825	ENSG00000179941.9	54.302343	BBS10
10826	ENSG00000180263.14	5.012524	FGD6
10827	ENSG00000180481.11	2.715117	GLIPR1L2
10828	ENSG00000180881.20	6.0568	CAPS2
10829	ENSG00000181234.10	9.189627	TMEM132C
10830	ENSG00000181852.18	83.750922	RNF41
10831	ENSG00000181929.13	39.682482	PRKAG1
10832	ENSG00000182196.14	19.632386	ARL6IP4
10833	ENSG00000182199.11	10.860469	SHMT2
10834	ENSG00000182326.16	36.758509	C1S
10835	ENSG00000182379.10	5.430234	NXPH4
10836	ENSG00000182544.9	13.993296	MFSD5
10837	ENSG00000182796.15	4.803669	TMEM198B
10838	ENSG00000182870.13	2.715117	GALNT9
10839	ENSG00000182993.5	8.145352	C12orf60
10840	ENSG00000183150.8	2.506262	GPR19
10841	ENSG00000183273.7	0.208855	CCDC60
10842	ENSG00000183283.16	884.919341	DAZAP2
10843	ENSG00000183495.14	74.143584	EP400
10844	ENSG00000183735.11	67.042509	TBK1
10845	ENSG00000183935.5	0.626566	HTR7P1
10846	ENSG00000183955.14	12.1136	KMT5A
10847	ENSG00000184047.20	32.999116	DIABLO
10848	ENSG00000184209.15	11.069324	SNRNP35
10849	ENSG00000184271.18	18.58811	POU6F1
10850	ENSG00000184445.12	4.594814	KNTC1
10851	ENSG00000184574.10	0.626566	LPAR5
10852	ENSG00000184575.12	287.175854	XPOT
10853	ENSG00000184613.11	298.871744	NELL2
10854	ENSG00000184752.14	15.664138	NDUFA12
10855	ENSG00000184967.7	11.069324	NOC4L
10856	ENSG00000185046.20	8.354207	ANKS1B
10857	ENSG00000185163.10	6.892221	DDX51
10858	ENSG00000185306.13	1.670841	C12orf56
10859	ENSG00000185344.15	15.664138	ATP6V0A2
10860	ENSG00000185432.12	22.974068	TMT1A
10861	ENSG00000185591.10	37.17622	SP1
10862	ENSG00000185633.11	104.845294	NDUFA4L2
10863	ENSG00000185684.16	8.980772	EP400P1
10864	ENSG00000186298.12	572.680867	PPP1CC
10865	ENSG00000186666.6	6.892221	BCDIN3D
10866	ENSG00000186815.13	35.296523	TPCN1
10867	ENSG00000186897.5	0.41771	C1QL4
10868	ENSG00000186908.15	128.654783	ZDHHC17
10869	ENSG00000187109.15	97.953073	NAP1L1
10870	ENSG00000187778.14	40.517902	MCRS1
10871	ENSG00000188026.13	2.297407	RILPL1
10872	ENSG00000188596.11	3.550538	CFAP54
10873	ENSG00000188735.13	7.518786	TMEM120B
10874	ENSG00000188906.17	19.00582	LRRK2
10875	ENSG00000189046.11	1.879697	ALKBH2
10876	ENSG00000189079.17	57.852881	ARID2
10877	ENSG00000196387.10	18.1704	ZNF140
10878	ENSG00000196458.11	30.283999	ZNF605
10879	ENSG00000196465.10	1.461986	MYL6B
10880	ENSG00000196498.13	39.264771	NCOR2
10881	ENSG00000196510.14	36.967365	ANAPC7
10882	ENSG00000196531.14	64.327391	NACA
10883	ENSG00000196668.4	0.626566	LINC00173
10884	ENSG00000196850.6	54.928909	PPTC7
10885	ENSG00000196876.18	12.53131	SCN8A
10886	ENSG00000196935.9	27.151172	SRGAP1
10887	ENSG00000197111.16	1322.470915	PCBP2
10888	ENSG00000197614.11	1.461986	MFAP5
10889	ENSG00000197728.11	3.968248	RPS26
10890	ENSG00000197837.4	0.41771	H4C16
10891	ENSG00000197905.10	0.208855	TEAD4
10892	ENSG00000198001.15	17.126124	IRAK4
10893	ENSG00000198015.14	53.466923	MRPL42
10894	ENSG00000198040.11	81.24466	ZNF84
10895	ENSG00000198056.15	3.968248	PRIM1
10896	ENSG00000198270.13	6.47451	TMEM116
10897	ENSG00000198324.14	3.341683	PHETA1
10898	ENSG00000198393.8	23.809489	ZNF26
10899	ENSG00000198431.17	75.396715	TXNRD1
10900	ENSG00000198673.11	4.803669	TAFA2
10901	ENSG00000198707.17	111.737514	CEP290
10902	ENSG00000198774.5	4.177103	RASSF9
10903	ENSG00000198855.7	24.227199	FICD
10904	ENSG00000202538.1	0.208855	RNU4-2
10905	ENSG00000204842.18	57.226316	ATXN2
10906	ENSG00000204852.17	34.669958	TCTN1
10907	ENSG00000204856.12	6.47451	FAM216A
10908	ENSG00000204954.10	5.430234	UQCC6
10909	ENSG00000205056.9	0.208855	LINC02397
10910	ENSG00000205323.9	24.018344	SARNP
10911	ENSG00000205352.11	30.075144	PRR13
10912	ENSG00000205707.11	32.790261	ETFRF1
10913	ENSG00000205791.4	2.088552	LOH12CR2
10914	ENSG00000211455.8	46.365847	STK38L
10915	ENSG00000211584.14	47.201268	SLC48A1
10916	ENSG00000212127.6	3.132828	TAS2R14
10917	ENSG00000212694.8	3.341683	LINC01089
10918	ENSG00000213782.7	15.037572	DDX47
10919	ENSG00000214029.6	17.752689	ZNF891
10920	ENSG00000214851.5	1.044276	LINC00612
10921	ENSG00000215021.10	30.910565	PHB2
10922	ENSG00000215039.8	29.030868	CD27-AS1
